VSA_EState4,MinEStateIndex,BCUT2D_MRHI,BCUT2D_LOGPHI,SMR_VSA10,MinAbsEStateIndex,MolLogP,FpDensityMorgan2,VSA_EState6,MaxAbsEStateIndex,FpDensityMorgan3,TPSA,Kappa3,MolMR,EState_VSA2,Chi0,BCUT2D_LOGPLOW,EState_VSA3,Chi2v,MolWt,BCUT2D_MWHI,PEOE_VSA1,BCUT2D_CHGLO,BalabanJ,MaxPartialCharge,SlogP_VSA2,qed,AvgIpc,MinPartialCharge,BCUT2D_MWLOW,Kappa2,Chi4v,Chi0v,Chi4n,NHOHCount,NumAromaticCarbocycles,VSA_EState3,Chi3v,Chi1v,BCUT2D_MRLOW,MinAbsPartialCharge,BCUT2D_CHGHI,PEOE_VSA7,VSA_EState5,MaxAbsPartialCharge,HeavyAtomMolWt,SlogP_VSA6,EState_VSA10,conductivity_class
0.0,-0.25449523,6.263584598,2.456486915,32.31734529,0.232004678,7.8868,0.75,9.828761796,10.28692376,1.055555556,99.38,5.324883448,144.8932,22.99804733,25.65612529,-2.029240693,46.25768445,9.435783164,492.612,16.51909083,29.89983549,-2.174904241,1.875384035,0.161321228,33.63987351,0.091153291,2.860864146,-0.504244761,9.927945801,11.46367919,4.698133673,21.14052039,4.698133673,4.0,4.0,45.26005045,6.694740511,13.00834093,0.25919516,0.161321228,2.176083497,81.55719094,0.287565136,0.504244761,456.324,36.39820241,20.42610958,Class_1
3.660885034,-0.369751638,6.996895983,2.45248314,66.37328851,0.356595,5.5303,0.651162791,14.43444672,10.38254878,0.930232558,197.48,3.241203328,159.4114,45.99609467,29.89409408,-1.998430902,66.01987371,10.69680569,594.561,32.14068368,49.98641845,-2.133088562,1.489645063,0.159051576,58.73349842,0.117785847,3.64243937,-0.504243464,10.12147884,8.237425088,6.410121606,22.36481071,5.846001796,8.0,5.0,84.49231224,8.298563014,13.45263964,0.404423938,0.159051576,2.236489317,36.39820241,-2.905386551,0.504243464,576.417,60.66367068,40.85221916,Class_1
0.639660494,-0.18462963,7.967887276,2.00259495,17.74406608,0.18462963,1.7566,1.777777778,8.942253086,10.5095679,2.111111111,17.07,1.573506415,39.7585,5.11527693,6.690234444,-1.844977293,5.563451492,2.077358952,138.191,32.11694775,0.0,-1.880981889,2.981454614,0.215825668,5.11527693,0.584979992,1.900372628,-0.28185341,10.2311149,2.688486328,0.729801032,5.636640423,0.580729834,0.0,1.0,-0.18462963,1.278938533,3.035628141,0.108656831,0.215825668,1.935986426,0.0,0.0,0.28185341,132.143,30.33183534,4.794537184,Class_0
0.0,-1.000945137,6.397607302,2.590087249,53.86224214,0.058096445,5.0974,0.588235294,13.25356506,11.09707735,1.176470588,161.84,2.114205795,127.2904,37.7035695,24.04915909,-1.907840423,16.15867264,8.130021946,456.406,16.34519354,40.85221916,-2.196219126,2.15175236,0.20447777,40.85221916,0.08895038,2.853003236,-0.50381398,9.864489754,6.291937419,5.012479693,17.19651092,5.012479693,8.0,6.0,86.88548746,6.472797766,10.19355492,0.350732799,0.20447777,2.287842252,16.15867264,-6.139052522,0.50381398,440.278,48.53093655,40.85221916,Class_2
0.0,0.28037037,7.79890533,2.107624355,12.62878915,0.28037037,1.6809,1.625,6.668209877,8.722716049,2.0,20.23,1.168040705,35.3588,5.749511833,5.983127663,-1.617709281,0.0,2.032795559,126.18,32.11691033,5.106527395,-1.881023987,3.032455532,0.115154489,5.106527395,0.506639715,1.769973094,-0.507965611,10.33934831,2.092227095,0.601703598,5.098255459,0.452632399,1.0,1.0,8.722716049,1.14785164,2.715794396,0.474639384,0.115154489,1.823249742,24.26546827,0.28037037,0.507965611,120.132,29.16095175,0.0,Class_1
2.661145125,0.602800454,5.650146454,2.229160962,0.0,0.602800454,3.0576,0.625,11.26185185,4.606001512,0.875,77.34,2.846959301,89.52,0.0,16.19202368,-1.99816059,17.47321349,5.01389678,312.336,15.0329935,0.0,-2.072398886,1.915820969,0.163706346,29.90387113,0.578383,2.695747373,-0.264687993,10.17566414,6.293745804,2.266188961,12.6114848,2.266188961,0.0,0.0,0.0,3.45096851,7.372884933,1.067897936,0.163706346,2.111914861,36.39820241,1.808401361,0.264687993,300.24,73.57926384,0.0,Class_0
14.51,-0.570185185,5.871347204,2.468810133,17.06215882,0.34462963,-0.45,0.75,0.0,9.066851852,0.916666667,138.75,0.815105762,44.6736,17.06215882,9.464101615,-1.9747231,0.0,2.286845797,171.156,16.28315034,32.52058462,-2.094291693,3.603567451,0.169083752,15.31958218,0.177389167,2.081571824,-0.503769508,10.16304409,2.260633977,0.771711449,6.073691594,0.771711449,9.0,1.0,27.20055556,1.530721233,3.036845797,0.438300304,0.169083752,2.168081949,0.0,-1.710555556,0.503769508,162.084,0.0,0.0,Class_0
1.988240741,0.736715797,7.710742505,2.204880377,34.02372331,0.736715797,3.44559,1.8,12.03995607,5.119101002,2.733333333,28.68,1.320709325,64.4337,0.0,10.25071238,-1.840118085,0.0,3.867321642,212.277,32.09199362,4.983978521,-2.014557808,2.631600572,0.103241306,9.967957042,0.456483346,2.287029952,-0.344325665,10.1228556,3.137017426,1.931422578,8.713410351,1.761319124,1.0,1.0,2.260787037,2.707461482,5.12088713,1.354295063,0.103241306,1.99615416,18.19910121,0.0,0.344325665,204.213,42.59504598,0.0,Class_1
0.0,-0.387331114,6.387532976,2.514320791,129.2693811,0.379141009,11.9922,0.166666667,28.74690099,10.91527191,0.242424242,242.76,4.700375397,256.4916,68.994142,45.51253175,-1.910185951,129.2693811,17.14916437,870.822,16.3208221,61.27832874,-2.191891194,1.339220241,0.157557626,61.27832874,0.038679724,3.287918766,-0.504244761,9.842417941,12.18253038,10.60804743,33.75886799,10.60804743,12.0,13.0,143.8519318,13.64342197,20.57558642,0.404298529,0.157557626,2.226548882,238.4639884,-4.59883274,0.504244761,840.582,109.1946072,61.27832874,Class_2
42.22175154,0.422405045,5.758950738,2.243994666,34.12431765,0.422405045,1.6926,0.433333333,10.18081711,5.981177591,0.566666667,156.12,3.355587229,123.7404,0.0,21.4134846,-1.998960706,67.5050266,6.830127019,390.45,14.67798456,34.40200486,-2.068821881,2.083526208,0.056071728,0.0,0.198138364,2.699849609,-0.397025504,9.995114197,6.945502844,2.924038106,15.92820323,2.924038106,12.0,3.0,0.0,4.665063509,8.946152423,1.533174941,0.056071728,2.079919407,36.39820241,18.59743134,0.397025504,372.306,36.39820241,0.0,Class_2
1.549956538,-0.096617536,6.017685143,2.192043875,21.80584986,0.096617536,2.0763,1.8,11.18052201,11.24378449,2.733333333,45.75,1.205349967,59.8697,5.559266895,10.25071238,-2.023021987,0.0,3.427495237,196.209,16.13765826,4.983978521,-2.007067793,2.631600572,0.247957584,9.967957042,0.55931298,2.287029952,-0.320088599,10.12204537,2.916788901,1.761319124,7.89691377,1.761319124,1.0,1.0,2.034861111,2.469316646,4.712638839,1.300140428,0.247957584,2.003671004,12.13273414,0.0,0.320088599,188.145,47.38958317,4.794537184,Class_0
-0.719704376,-1.627108004,6.124873626,2.380346589,34.97007469,0.048425926,4.251,1.035714286,19.99228695,12.0060097,1.428571429,115.14,3.407807547,102.0029,5.687386275,20.25878407,-2.201790804,11.37477255,5.804215087,377.352,16.37759558,20.21949192,-2.272170687,2.38175154,0.338252244,33.22749805,0.587979094,2.686179026,-0.477620032,9.971526012,7.627340251,2.976235305,14.44180248,2.976235305,3.0,3.0,28.6222624,4.111174256,8.18606403,0.063340834,0.338252244,2.296500953,36.39820241,-4.678233497,0.477620032,362.232,72.79640482,29.70319374,Class_2
1.678293231,0.481672336,5.549419654,2.136551198,0.0,0.481672336,1.3906,0.833333333,7.241284958,4.053518519,1.166666667,77.34,2.032491651,64.084,0.0,12.20889601,-1.987448049,11.648809,3.518991056,236.238,15.28530619,0.0,-1.990375631,1.951466169,0.203262434,30.36268428,0.668723856,2.492697633,-0.264687958,10.2366384,4.621827285,1.462353519,9.302083727,1.462353519,0.0,0.0,16.21407407,2.355924314,5.315256622,0.875239161,0.203262434,2.049376507,24.26546827,0.963344671,0.264687958,228.174,49.05284256,0.0,Class_0
9.805555556,0.597222222,4.255808479,1.240213938,0.0,0.597222222,-1.0962,1.25,0.0,4.902777778,1.25,52.04,1.92,18.1088,0.0,3.414213562,-2.114954397,13.08951281,0.577350269,60.1,14.62775903,11.46733495,-1.715708841,1.974744871,0.004613277,13.08951281,0.403495521,1.370950594,-0.329216191,10.7083591,2.92,0.0,2.568914101,0.0,4.0,0.0,0.0,0.166666667,1.316496581,0.976215347,0.004613277,1.540741515,0.0,0.0,0.329216191,52.036,0.0,0.0,Class_0
0.77149051,-0.380202757,6.310804844,2.467533411,64.89564358,0.367980535,5.6456,0.447368421,12.62724289,10.325283,0.710526316,174.73,2.720367053,142.5914,45.99609467,26.6180732,-1.914451391,64.89564358,9.326729734,507.454,16.31359124,40.85221916,-2.158122131,1.832979467,0.157615086,45.83619768,0.073287438,2.877795574,-0.504244761,9.917601419,7.010871757,5.370702043,19.22107478,5.370702043,8.0,6.0,87.01507121,7.152309659,11.4322204,0.404279639,0.157615086,2.197948075,86.9146489,-2.986708048,0.504244761,490.318,54.59730362,40.85221916,Class_1
0.0,-0.287684083,6.552972648,2.630142649,96.95203586,0.287684083,8.6124,0.357142857,21.78175871,11.72835369,0.5,121.38,2.049983689,167.5428,34.497071,28.34168783,-1.976802776,96.95203586,11.22839213,546.534,16.31125617,30.63916437,-2.266751107,1.808689404,0.166296574,30.63916437,0.064336807,3.014169726,-0.503800047,9.767053675,6.699587799,8.001565151,21.6114848,8.001565151,6.0,10.0,79.94434578,9.490952298,13.57369159,0.412025615,0.166296574,2.332890469,32.31734529,-1.726104497,0.503800047,528.39,72.79640482,30.63916437,Class_1
0.0,-4.32034633,7.601919429,2.35880714,36.57305287,0.125991119,0.4458,1.0,7.934624276,11.07268589,1.277777778,115.06,2.699724518,67.3042,10.60907979,13.55204176,-2.055146628,10.77244843,7.012726845,288.132,31.19244643,19.57364641,-2.077383456,2.628001942,0.355734827,19.57364641,0.596200394,2.248507311,-0.321038901,10.12674973,4.280618312,2.734869641,10.75273415,1.582895645,4.0,2.0,0.762878874,4.381845855,8.063153645,0.384967404,0.321038901,2.19155775,35.0379167,0.0,0.355734827,278.052,36.39820241,9.13009657,Class_2
16.39101668,-0.195537866,6.103000786,2.702881492,33.43862718,0.179655907,5.1798,0.574074074,35.3247675,11.1718764,0.962962963,121.38,3.028032866,203.1848,58.16869518,36.04843014,-2.546402726,0.0,15.52233777,700.746,16.31012975,30.63916437,-2.581405893,1.373233382,0.157557202,30.63916437,0.121665502,3.178763904,-0.504244889,9.438099594,9.165366134,11.70888405,28.3849875,11.70888405,6.0,6.0,70.81592877,13.35233711,18.26386095,0.398619014,0.157557202,2.594285609,146.3652505,-1.865046282,0.504244889,672.522,120.3408163,30.63916437,Class_1
0.0,1.590702948,4.770400098,1.685445186,0.0,1.590702948,1.5154,0.642857143,3.444444444,3.921094104,0.928571429,51.56,5.537596215,52.878,0.0,9.899494937,-1.636682113,0.0,2.173754561,186.218,14.68423949,0.0,-1.697736537,3.0,0.045040669,19.93591408,0.6159639,2.217310877,-0.26307099,10.68124852,7.544022315,0.628463304,7.562357074,0.628463304,0.0,0.0,0.0,1.166128892,4.065591118,1.238332311,0.045040669,1.593151671,12.13273414,0.0,0.26307099,176.138,61.70748271,0.0,Class_2
3.160668185,-0.375699238,6.206329126,2.374253296,66.20040861,0.25806007,3.2094,0.416666667,7.57359101,9.975373706,0.555555556,198.72,2.627049511,128.2368,100.6974796,24.87758622,-1.987280759,0.0,8.251371516,480.396,16.31011961,30.63916437,-2.109662102,1.763428911,0.159232533,60.54303549,0.10535078,2.838152008,-0.504205352,10.11904687,6.537081269,4.23263536,17.83066476,4.23263536,6.0,4.0,59.85224223,5.95456806,10.48902397,0.404433347,0.159232533,2.202446039,0.0,-2.254195431,0.504205352,468.3,36.39820241,30.63916437,Class_0
0.0,-0.476694303,6.263049358,2.409051874,101.3889176,0.182256236,2.3238,0.444444444,0.0,10.63969636,0.592592593,121.38,1.31732181,105.8448,34.497071,18.51362519,-1.979705879,25.56089077,13.04659207,555.12,16.32023679,0.0,-2.106834914,2.100773852,0.159118383,74.1498459,0.097198445,3.32323296,-0.477639247,10.02937223,4.204168262,11.94359153,18.0472426,4.370407663,6.0,4.0,68.69214923,13.01129663,12.95560182,0.403884721,0.159118383,2.188862533,0.0,-1.093537415,0.477639247,549.072,0.0,30.63916437,Class_1
0.0,0.090591879,6.245321485,2.305987432,32.31734529,0.090591879,0.33642,0.416666667,9.587650227,7.918752887,0.541666667,143.1,1.765380917,87.6462,32.14338269,17.17084392,-2.246630519,0.0,5.830127019,312.336,14.44773434,0.0,-2.096674134,2.555076475,0.079537363,0.0,0.248905857,2.530208529,-0.29863783,9.933427594,4.483195416,3.136057159,12.46410162,3.136057159,6.0,4.0,52.41234977,4.343588913,7.214101615,1.13877744,0.079537363,2.103857742,68.7155477,0.0,0.29863783,300.24,36.39820241,0.0,Class_2
0.0,-0.259580404,6.263553612,2.455939535,32.31734529,0.238079665,6.3264,0.78125,9.703214072,10.19272061,1.0625,99.38,3.883166073,126.4252,22.99804733,22.82769817,-2.023142342,46.25768445,8.021569602,436.504,16.51907441,29.89983549,-2.172797296,2.061995435,0.161321226,33.63987351,0.146381578,2.769757529,-0.504244761,9.927979276,8.906802076,3.929131272,18.31209327,3.929131272,4.0,4.0,44.85160385,5.694740511,11.00834093,0.26233134,0.161321226,2.174700407,81.55719094,0.223694937,0.504244761,408.28,36.39820241,20.42610958,Class_1
1.802209625,-0.381037461,5.664388691,2.310226101,0.0,0.300368271,2.433,0.433333333,7.493687484,9.842101515,0.566666667,121.38,3.355587229,107.2548,34.497071,21.4134846,-1.904603258,33.38070895,6.409518678,396.354,16.30996314,30.63916437,-2.051040331,2.083526208,0.158239217,30.63916437,0.200595045,2.699849609,-0.504229136,10.00505025,6.945502844,2.754985608,15.14738319,2.754985608,6.0,3.0,59.05260909,4.339660179,8.555742402,0.403120698,0.158239217,2.103735638,0.0,14.6514938,0.504229136,384.258,36.39820241,30.63916437,Class_0
13.16829164,-0.163593927,6.009875787,2.698296352,33.43862718,0.075167496,3.2064,0.388888889,35.71738371,11.18388745,0.537037037,121.38,3.072130129,202.3908,70.00450728,36.04843014,-2.624686461,0.0,15.93302137,702.762,16.31008959,30.63916437,-2.625297627,1.379928439,0.157545709,30.63916437,0.135469032,3.178763904,-0.50424489,9.395222102,9.275925697,12.44618794,28.53968803,12.44618794,6.0,6.0,72.54689319,13.92876179,18.51984402,0.146293625,0.157545709,2.632940627,134.5294384,-1.432568538,0.50424489,672.522,109.1946072,30.63916437,Class_2
5.146069539,-0.521388889,5.352002454,2.08087674,11.50524905,0.047037037,0.572,2.3,2.694907407,10.03696523,2.7,82.05,1.191646314,35.3038,11.50524905,7.560477932,-1.915984567,0.0,1.698373121,139.114,16.62827292,5.733667477,-1.890604006,3.003400685,0.287223876,9.90728957,0.455124305,1.884505361,-0.383695126,10.40709851,2.300610336,0.505496367,5.020324849,0.505496367,2.0,0.0,10.03696523,0.981564679,2.558594729,-0.38470167,0.287223876,2.017794397,6.066367068,0.282962963,0.383695126,134.074,18.32957771,10.11431827,Class_0
4.303346296,-0.376974482,5.965047676,2.403887413,22.06680287,0.291729585,5.8858,0.47826087,20.00586111,10.23318745,0.673913043,213.4,4.75397792,167.6964,45.99609467,32.27492745,-1.988295875,67.09632082,10.48525166,614.57,16.31355714,40.85221916,-2.140605087,1.516243813,0.157570124,60.78813324,0.086122817,3.038744507,-0.504259618,10.01381689,10.41690558,5.094592123,23.44946691,5.094592123,8.0,5.0,80.54013028,7.444769892,13.68454479,0.403653547,0.157570124,2.198661846,84.92913896,-2.811071953,0.504259618,592.394,84.92913896,40.85221916,Class_1
0.0,0.494791667,7.813897952,2.574639285,12.62878915,0.494791667,2.885,1.181818182,0.0,4.850185185,1.454545455,0.0,0.96471413,49.889,0.0,7.474691495,-2.466453254,4.747022453,6.090580375,168.305,32.11712532,0.0,-2.543511767,1.940003547,0.013746635,4.747022453,0.528257269,1.787472376,-0.172470493,9.557404912,1.985033374,4.839528572,7.816332281,4.064931903,0.0,0.0,0.0,4.553634644,5.405715179,0.039249807,0.013746635,2.483561233,56.27864788,3.204861111,0.172470493,152.177,0.0,0.0,Class_1
0.185185185,-0.959490741,5.861962613,1.896737504,5.969305288,0.185185185,0.1079,2.625,0.0,10.00203704,2.875,65.98,0.676380029,25.547,5.563451492,5.983127663,-1.909370959,0.0,1.292130268,112.088,16.36567821,5.106527395,-1.767532913,2.928375237,0.338387604,21.2731963,0.541350947,2.115968032,-0.47755733,10.37988684,1.651203466,0.367846192,3.95737602,0.367846192,2.0,0.0,14.03152778,0.745173058,2.025562034,0.069675377,0.338387604,1.991480839,0.0,-0.959490741,0.47755733,108.056,12.39368714,4.794537184,Class_0
13.33590847,-0.347630648,6.107102548,2.708471027,33.43862718,0.267163623,4.591,0.464285714,29.08607851,11.17932496,0.678571429,161.84,3.192248351,206.5144,69.66771885,37.78891711,-2.546324155,22.25380597,15.86326021,732.744,16.31374236,40.85221916,-2.581381584,1.372494416,0.157557202,40.85221916,0.105337514,3.185434408,-0.504244887,9.437849135,9.481357311,11.78025756,29.12471415,11.78025756,8.0,6.0,93.16590085,13.5399875,18.53842482,0.397742509,0.157557202,2.596723984,158.4979846,-3.587887833,0.504244887,704.52,108.2080822,40.85221916,Class_1
0.136574074,-0.998287037,7.711398775,1.971947595,18.18717873,0.136574074,1.44239,2.4,3.055972222,10.33509259,2.8,53.09,1.21789435,38.586,10.20404076,7.560477932,-1.967792819,0.0,2.126321125,155.178,32.09199361,10.09050592,-1.901479884,3.292254487,0.338209454,16.0598112,0.603200405,1.878744529,-0.47756099,10.28643624,2.616524836,0.813378805,5.812257565,0.589985828,2.0,0.0,8.478981481,1.38634218,3.034120315,0.069556856,0.338209454,2.01174909,12.13273414,-0.998287037,0.47756099,150.138,18.32957771,4.794537184,Class_2
10.11815819,-0.336140156,6.432322113,2.705974018,103.0442665,0.291624696,7.1268,0.366666667,20.79173841,11.30246886,0.5,121.38,4.113562904,232.4508,70.00450728,41.26989107,-2.625018082,61.44769974,19.17517278,909.432,35.50264213,30.63916437,-2.625850638,1.390400153,0.15754571,30.63916437,0.090412941,3.198760715,-0.50424489,9.395115079,11.50532272,13.54715023,34.87894693,12.56516973,6.0,6.0,73.97686811,16.49536302,21.40357508,0.146298445,0.15754571,2.636791975,170.9276408,-3.766589109,0.50424489,885.24,72.79640482,30.63916437,Class_1
3.087520846,-0.373477152,6.263352886,2.445068732,87.22339946,0.357048515,6.137,0.413043478,14.21001972,10.36468915,0.608695652,213.4,3.314245034,170.9884,45.99609467,31.7559014,-1.950799699,87.22339946,11.21730247,610.538,16.31367907,40.85221916,-2.135347135,1.445869294,0.157616079,60.78813324,0.055245743,3.021908824,-0.50424475,9.974053885,8.418286463,6.340032796,23.14006584,6.340032796,8.0,7.0,86.20790675,8.509051587,13.85121146,0.40428955,0.157616079,2.199262307,82.20856754,-2.974475824,0.50424475,592.394,60.66367068,40.85221916,Class_0
-0.7073484659194946,0.31311464309692383,5.656787872314453,2.412780284881592,14.435958862304688,0.23526683449745178,6.03183650970459,0.3632476031780243,7.854549884796143,7.393381118774414,0.9366472959518433,128.36947631835938,1.8066562414169312,79.58624267578125,39.92479705810547,11.511452674865723,-1.8136183023452759,4.184173583984375,7.071169853210449,565.7313232421875,21.36656951904297,11.26402759552002,-1.9382494688034058,1.844239592552185,0.23760299384593964,25.800731658935547,0.3597591519355774,2.7009215354919434,-0.43424367904663086,10.303709030151367,3.097818613052368,1.713408350944519,22.779211044311523,7.106858730316162,6.520954132080078,3.1129839420318604,70.32246398925781,3.339769124984741,9.745157241821289,0.5128872990608215,0.08309230208396912,2.3664872646331787,37.03102493286133,-0.9768214225769043,0.2973351776599884,259.36492919921875,54.819122314453125,32.60630416870117,Class_0
-4.674433708190918,0.3295968174934387,6.611222267150879,2.2557663917541504,40.811195373535156,0.050776783376932144,5.88456916809082,0.47060003876686096,2.5818934440612793,7.675131797790527,0.5895606875419617,93.232666015625,1.4145725965499878,95.7186508178711,32.49171829223633,13.827594757080078,-2.076021432876587,-1.8939380645751953,4.100181579589844,543.6427001953125,14.894926071166992,38.92095184326172,-1.9220044612884521,2.3091180324554443,0.16186602413654327,24.539623260498047,0.39773833751678467,3.0331597328186035,-0.4583820104598999,10.145524978637695,3.7054336071014404,4.664095401763916,22.79747772216797,3.326488494873047,5.41910982131958,5.940445899963379,47.645301818847656,7.982513904571533,13.546676635742188,0.8442502617835999,0.10461317002773285,2.365499973297119,21.661548614501953,0.1790517121553421,0.4158051013946533,379.1191101074219,64.64824676513672,1.7280504703521729,Class_0
-2.4122402667999268,0.3896483778953552,7.083622932434082,2.624436140060425,38.882144927978516,0.6057201623916626,6.069387912750244,0.6867949366569519,17.054689407348633,5.961032390594482,1.4632622003555298,178.51419067382812,2.7312655448913574,51.46381759643555,40.22167205810547,9.289151191711426,-2.093933343887329,4.168851852416992,10.231974601745605,494.2810974121094,13.332924842834473,22.59596061706543,-2.059340476989746,1.948075294494629,0.21463026106357574,25.24390983581543,0.3208668828010559,3.1117327213287354,-0.4228513240814209,10.021129608154297,3.2003612518310547,3.6285910606384277,21.649127960205078,2.437831163406372,7.101203441619873,1.1445255279541016,15.301040649414062,2.0385780334472656,10.774526596069336,0.6902248859405518,0.16846925020217896,2.0323688983917236,9.05319881439209,1.6562968492507935,0.29928335547447205,445.9112854003906,63.099491119384766,27.6676025390625,Class_0
10.66210651397705,-0.46611130237579346,5.612732887268066,2.414905309677124,63.82890701293945,0.7525475025177002,5.950755596160889,0.9110301733016968,15.902664184570312,6.793941974639893,1.240580439567566,96.06661224365234,3.30780029296875,54.43516159057617,10.067360877990723,9.457736015319824,-1.7884366512298584,22.510868072509766,11.003400802612305,361.27880859375,22.799701690673828,18.145483016967773,-2.2496256828308105,2.053520917892456,0.220735102891922,16.34516143798828,0.2974056303501129,2.116424322128296,-0.3867899477481842,9.835679054260254,3.561444044113159,0.8579736351966858,19.33875274658203,3.745149850845337,8.589295387268066,1.253517985343933,65.44839477539062,2.484201431274414,11.500571250915527,0.9269852042198181,0.21145641803741455,2.2640178203582764,47.95907211303711,1.3486138582229614,0.4957280158996582,220.0918731689453,54.579830169677734,26.67437744140625,Class_0
1.3308027982711792,0.35942530632019043,5.6369709968566895,2.322453498840332,33.48293685913086,0.44439947605133057,0.3835257291793823,1.294365644454956,1.6038331985473633,10.786145210266113,1.0508114099502563,102.36701965332031,2.28381085395813,158.95901489257812,38.43186569213867,12.936752319335938,-2.2689425945281982,49.88172912597656,6.5927815437316895,332.97210693359375,17.767866134643555,31.321821212768555,-1.9176151752471924,2.6014974117279053,0.23865491151809692,22.11244010925293,0.4678303003311157,2.669163942337036,-0.29886916279792786,9.998169898986816,5.512149333953857,2.376128673553467,17.670692443847656,5.6765031814575195,2.010350227355957,3.084099054336548,25.546754837036133,9.482908248901367,11.97542667388916,0.3536827862262726,0.12669424712657928,2.390350580215454,21.33576774597168,-1.2122145891189575,0.33156222105026245,182.69224548339844,12.155998229980469,4.62188720703125,Class_0
6.9373459815979,0.5485571622848511,5.671682834625244,2.2666232585906982,19.440710067749023,0.21102915704250336,4.924508571624756,1.1445728540420532,6.355503559112549,6.477341175079346,1.6680331230163574,58.47688674926758,1.1401394605636597,137.39459228515625,29.662065505981445,12.48678970336914,-1.8549351692199707,12.192373275756836,3.88175106048584,203.71534729003906,18.932268142700195,13.031922340393066,-1.9124886989593506,1.8142095804214478,0.23515118658542633,36.976539611816406,0.2805964946746826,2.453824758529663,-0.3684075176715851,10.03368854522705,3.373777151107788,1.8326176404953003,21.70374870300293,6.853614807128906,3.1182661056518555,5.5657148361206055,72.03489685058594,6.768248081207275,12.378856658935547,0.23440468311309814,0.08803064376115799,2.397014856338501,83.9778060913086,0.023439425975084305,0.48135074973106384,189.04766845703125,64.14303588867188,14.723548889160156,Class_0
2.6926937103271484,0.2240261435508728,6.271478652954102,2.5691182613372803,68.19941711425781,0.7143006324768066,2.316448211669922,0.31246742606163025,13.177229881286621,7.567594051361084,1.0478318929672241,99.9831314086914,3.0992305278778076,51.017913818359375,39.220855712890625,9.68761920928955,-1.989734172821045,34.96091842651367,11.758459091186523,227.7413787841797,14.606127738952637,18.812088012695312,-2.181394577026367,2.429877996444702,0.21863241493701935,26.477622985839844,0.24640491604804993,2.3462777137756348,-0.4271838366985321,9.844348907470703,5.382702350616455,0.9897878766059875,18.690898895263672,3.1238138675689697,8.76134204864502,2.446532964706421,12.975744247436523,1.9874356985092163,9.105328559875488,0.878643274307251,0.1210101917386055,1.990102767944336,92.56112670898438,-1.4974825382232666,0.39483922719955444,499.6220703125,73.71237182617188,35.853179931640625,Class_0
10.155577659606934,0.3694177269935608,5.703268051147461,2.4339382648468018,14.782499313354492,0.6110013723373413,5.5139594078063965,1.284389615058899,14.70559024810791,6.627111911773682,1.6115124225616455,49.567291259765625,1.2482397556304932,105.30438995361328,19.03371238708496,10.610844612121582,-1.871639370918274,-2.4790802001953125,4.585846900939941,259.2259826660156,22.928037643432617,12.86799144744873,-1.9074926376342773,1.671209454536438,0.22817285358905792,31.398527145385742,0.25100645422935486,2.875115394592285,-0.397402822971344,9.883342742919922,3.373765707015991,0.9153466820716858,21.97475242614746,4.5380964279174805,4.6915788650512695,5.235930442810059,73.18682098388672,3.4071202278137207,9.620217323303223,0.8238067626953125,0.14903467893600464,2.3804616928100586,57.69099044799805,2.954012870788574,0.37278884649276733,200.4111785888672,43.7572135925293,27.88836669921875,Class_0
13.950409889221191,-1.010904312133789,7.135262966156006,2.4748897552490234,77.45771789550781,0.4141041040420532,4.503373146057129,0.3506002426147461,11.992923736572266,9.521039009094238,0.8512784838676453,175.36639404296875,3.361823558807373,63.836631774902344,3.8006510734558105,23.686031341552734,-2.259805202484131,51.65727615356445,10.67053508758545,530.5127563476562,13.906048774719238,15.426626205444336,-2.3194878101348877,2.5041205883026123,0.10279906541109085,33.06679916381836,0.1430824100971222,2.7147836685180664,-0.4122229516506195,9.914750099182129,7.743305206298828,6.583829402923584,7.667402744293213,6.844115257263184,6.025331497192383,0.5215842723846436,10.988780975341797,6.320098400115967,8.0350341796875,0.3418879508972168,0.2115495800971985,1.9838546514511108,71.42304992675781,-2.758359909057617,0.3573302924633026,569.365478515625,49.51838684082031,25.65926170349121,Class_0
1.1906579732894897,0.5301330089569092,5.916670322418213,2.1965935230255127,11.10661506652832,0.19790324568748474,4.858199119567871,0.9878142476081848,4.798010349273682,5.932735919952393,0.9276456832885742,68.37572479248047,1.3767640590667725,117.04885864257812,24.54501724243164,21.494592666625977,-2.0535428524017334,-3.982564926147461,5.1115946769714355,584.359375,14.568839073181152,39.45016860961914,-2.0435492992401123,1.6491060256958008,0.17736554145812988,47.0837287902832,0.20404992997646332,2.7517945766448975,-0.35560551285743713,10.253945350646973,3.70469331741333,1.657391905784607,22.650890350341797,2.4167520999908447,2.4406368732452393,5.861359596252441,74.87808990478516,3.7811412811279297,12.663273811340332,0.5578193068504333,0.12006472796201706,2.373932361602783,30.060693740844727,1.7537003755569458,0.5141651034355164,449.09832763671875,67.50554656982422,2.566866159439087,Class_0
